"","index","id","name","date","record_identifier","status_of_system","maximum_sustained_wind_knots","maximum_pressure","year.x","anomaly"
"329",44044,"AL102005","TEN",2005-08-15,"","TS",25,1010,2005,0.73203
"330",44045,"AL102005","TEN",2005-08-15,"","TS",25,1010,2005,0.73203
"331",44046,"AL102005","TEN",2005-08-16,"","TS",25,1010,2005,0.73203
"332",44047,"AL102005","TEN",2005-08-16,"","TS",25,1010,2005,0.73203
"333",44048,"AL102005","TEN",2005-08-16,"","TS",25,1010,2005,0.73203
"334",44049,"AL102005","TEN",2005-08-16,"","TS",25,1010,2005,0.73203
"335",44050,"AL102005","TEN",2005-08-17,"","TS",25,1010,2005,0.73203
"336",44051,"AL102005","TEN",2005-08-17,"","TS",25,1010,2005,0.73203
"337",44052,"AL102005","TEN",2005-08-17,"","TS",25,1010,2005,0.73203
"338",44053,"AL102005","TEN",2005-08-17,"","TS",25,1010,2005,0.73203
"339",44054,"AL102005","TEN",2005-08-18,"","TS",25,1010,2005,0.73203
"340",44055,"AL102005","TEN",2005-08-18,"","TS",25,1012,2005,0.73203
"341",44056,"AL102005","TEN",2005-08-18,"","TS",25,1014,2005,0.73203
"342",44057,"AL112005","JOSE",2005-08-22,"","TS",30,1006,2005,0.73203
"343",44058,"AL112005","JOSE",2005-08-22,"","TS",35,1004,2005,0.73203
"344",44059,"AL112005","JOSE",2005-08-23,"","TS",45,1001,2005,0.73203
"345",44060,"AL112005","JOSE",2005-08-23,"L","TS",50,998,2005,0.73203
"346",44061,"AL112005","JOSE",2005-08-23,"","TS",35,1002,2005,0.73203
"347",44062,"AL112005","JOSE",2005-08-23,"","TS",25,1005,2005,0.73203
"348",44063,"AL122005","KATRINA",2005-08-23,"","TS",30,1008,2005,0.73203
"349",44064,"AL122005","KATRINA",2005-08-24,"","TS",30,1007,2005,0.73203
"350",44065,"AL122005","KATRINA",2005-08-24,"","TS",30,1007,2005,0.73203
"351",44066,"AL122005","KATRINA",2005-08-24,"","TS",35,1006,2005,0.73203
"352",44067,"AL122005","KATRINA",2005-08-24,"","TS",40,1003,2005,0.73203
"353",44068,"AL122005","KATRINA",2005-08-25,"","TS",45,1000,2005,0.73203
"354",44069,"AL122005","KATRINA",2005-08-25,"","TS",50,997,2005,0.73203
"355",44070,"AL122005","KATRINA",2005-08-25,"","TS",55,994,2005,0.73203
"356",44071,"AL122005","KATRINA",2005-08-25,"","TS",60,988,2005,0.73203
"357",44072,"AL122005","KATRINA",2005-08-25,"L","HU",70,984,2005,0.73203
"358",44073,"AL122005","KATRINA",2005-08-26,"","HU",70,983,2005,0.73203
"359",44074,"AL122005","KATRINA",2005-08-26,"","HU",65,987,2005,0.73203
"360",44075,"AL122005","KATRINA",2005-08-26,"","HU",75,979,2005,0.73203
"361",44076,"AL122005","KATRINA",2005-08-26,"","HU",85,968,2005,0.73203
"362",44077,"AL122005","KATRINA",2005-08-27,"","HU",90,959,2005,0.73203
"363",44078,"AL122005","KATRINA",2005-08-27,"","HU",95,950,2005,0.73203
"364",44079,"AL122005","KATRINA",2005-08-27,"","HU",100,942,2005,0.73203
"365",44080,"AL122005","KATRINA",2005-08-27,"","HU",100,948,2005,0.73203
"366",44081,"AL122005","KATRINA",2005-08-28,"","HU",100,941,2005,0.73203
"367",44082,"AL122005","KATRINA",2005-08-28,"","HU",125,930,2005,0.73203
"368",44083,"AL122005","KATRINA",2005-08-28,"","HU",145,909,2005,0.73203
"369",44084,"AL122005","KATRINA",2005-08-28,"","HU",150,902,2005,0.73203
"370",44085,"AL122005","KATRINA",2005-08-29,"","HU",140,905,2005,0.73203
"371",44086,"AL122005","KATRINA",2005-08-29,"","HU",125,913,2005,0.73203
"372",44087,"AL122005","KATRINA",2005-08-29,"L","HU",110,920,2005,0.73203
"373",44088,"AL122005","KATRINA",2005-08-29,"","HU",110,923,2005,0.73203
"374",44089,"AL122005","KATRINA",2005-08-29,"L","HU",105,928,2005,0.73203
"375",44090,"AL122005","KATRINA",2005-08-29,"","HU",80,948,2005,0.73203
"376",44091,"AL122005","KATRINA",2005-08-30,"","TS",50,961,2005,0.73203
"377",44092,"AL122005","KATRINA",2005-08-30,"","TS",40,978,2005,0.73203
"378",44093,"AL122005","KATRINA",2005-08-30,"","TS",30,985,2005,0.73203
"379",44094,"AL122005","KATRINA",2005-08-30,"","TS",30,990,2005,0.73203
"380",44095,"AL122005","KATRINA",2005-08-31,"","TS",30,994,2005,0.73203
"381",44096,"AL122005","KATRINA",2005-08-31,"","TS",25,996,2005,0.73203
"382",44097,"AL132005","LEE",2005-08-28,"","TS",25,1009,2005,0.73203
"383",44098,"AL132005","LEE",2005-08-28,"","TS",25,1007,2005,0.73203
"384",44099,"AL132005","LEE",2005-08-29,"","TS",25,1007,2005,0.73203
"385",44100,"AL132005","LEE",2005-08-29,"","TS",25,1007,2005,0.73203
"386",44101,"AL132005","LEE",2005-08-29,"","TS",25,1008,2005,0.73203
"387",44102,"AL132005","LEE",2005-08-29,"","TS",20,1009,2005,0.73203
"388",44103,"AL132005","LEE",2005-08-30,"","TS",20,1010,2005,0.73203
"389",44104,"AL132005","LEE",2005-08-30,"","TS",20,1010,2005,0.73203
"390",44105,"AL132005","LEE",2005-08-30,"","TS",20,1010,2005,0.73203
"391",44106,"AL132005","LEE",2005-08-30,"","TS",25,1010,2005,0.73203
"392",44107,"AL132005","LEE",2005-08-31,"","TS",25,1010,2005,0.73203
"393",44108,"AL132005","LEE",2005-08-31,"","TS",30,1007,2005,0.73203
"394",44109,"AL132005","LEE",2005-08-31,"","TS",35,1006,2005,0.73203
"395",44110,"AL132005","LEE",2005-08-31,"","TS",35,1007,2005,0.73203
"396",44111,"AL132005","LEE",2005-09-01,"","TS",30,1009,2005,0.66723
"397",44112,"AL132005","LEE",2005-09-01,"","TS",30,1010,2005,0.66723
"398",44113,"AL132005","LEE",2005-09-01,"","TS",30,1010,2005,0.66723
"399",44114,"AL132005","LEE",2005-09-01,"","TS",30,1010,2005,0.66723
"400",44115,"AL132005","LEE",2005-09-02,"","TS",25,1010,2005,0.66723
"401",44116,"AL132005","LEE",2005-09-02,"","TS",25,1010,2005,0.66723
"402",44117,"AL132005","LEE",2005-09-02,"","TS",25,1010,2005,0.66723
"403",44118,"AL132005","LEE",2005-09-02,"","TS",25,1010,2005,0.66723
"404",44119,"AL132005","LEE",2005-09-03,"","TS",25,1010,2005,0.66723
"405",44120,"AL132005","LEE",2005-09-03,"","TS",25,1010,2005,0.66723
"406",44121,"AL132005","LEE",2005-09-03,"","TS",25,1010,2005,0.66723
"407",44122,"AL132005","LEE",2005-09-03,"","TS",25,1010,2005,0.66723
"408",44123,"AL142005","MARIA",2005-09-01,"","TS",30,1008,2005,0.66723
"409",44124,"AL142005","MARIA",2005-09-01,"","TS",30,1008,2005,0.66723
"410",44125,"AL142005","MARIA",2005-09-02,"","TS",30,1008,2005,0.66723
"411",44126,"AL142005","MARIA",2005-09-02,"","TS",30,1008,2005,0.66723
"412",44127,"AL142005","MARIA",2005-09-02,"","TS",35,1006,2005,0.66723
"413",44128,"AL142005","MARIA",2005-09-02,"","TS",40,1003,2005,0.66723
"414",44129,"AL142005","MARIA",2005-09-03,"","TS",45,1001,2005,0.66723
"415",44130,"AL142005","MARIA",2005-09-03,"","TS",45,1000,2005,0.66723
"416",44131,"AL142005","MARIA",2005-09-03,"","TS",50,997,2005,0.66723
"417",44132,"AL142005","MARIA",2005-09-03,"","TS",55,994,2005,0.66723
"418",44133,"AL142005","MARIA",2005-09-04,"","TS",60,990,2005,0.66723
"419",44134,"AL142005","MARIA",2005-09-04,"","HU",65,987,2005,0.66723
"420",44135,"AL142005","MARIA",2005-09-04,"","HU",65,987,2005,0.66723
"421",44136,"AL142005","MARIA",2005-09-04,"","HU",75,980,2005,0.66723
"422",44137,"AL142005","MARIA",2005-09-05,"","HU",75,980,2005,0.66723
"423",44138,"AL142005","MARIA",2005-09-05,"","HU",80,977,2005,0.66723
"424",44139,"AL142005","MARIA",2005-09-05,"","HU",85,975,2005,0.66723
"425",44140,"AL142005","MARIA",2005-09-05,"","HU",90,970,2005,0.66723
"426",44141,"AL142005","MARIA",2005-09-06,"","HU",100,962,2005,0.66723
"427",44142,"AL142005","MARIA",2005-09-06,"","HU",90,970,2005,0.66723
"428",44143,"AL142005","MARIA",2005-09-06,"","HU",80,975,2005,0.66723
"429",44144,"AL142005","MARIA",2005-09-06,"","HU",75,980,2005,0.66723
"430",44145,"AL142005","MARIA",2005-09-07,"","HU",65,987,2005,0.66723
"431",44146,"AL142005","MARIA",2005-09-07,"","HU",70,983,2005,0.66723
"432",44147,"AL142005","MARIA",2005-09-07,"","HU",75,980,2005,0.66723
"433",44148,"AL142005","MARIA",2005-09-07,"","HU",75,980,2005,0.66723
"434",44149,"AL142005","MARIA",2005-09-08,"","HU",70,982,2005,0.66723
"435",44150,"AL142005","MARIA",2005-09-08,"","HU",65,985,2005,0.66723
"436",44151,"AL142005","MARIA",2005-09-08,"","HU",65,985,2005,0.66723
"437",44152,"AL142005","MARIA",2005-09-08,"","HU",65,985,2005,0.66723
"438",44153,"AL142005","MARIA",2005-09-09,"","TS",60,987,2005,0.66723
"439",44154,"AL142005","MARIA",2005-09-09,"","TS",55,987,2005,0.66723
"440",44155,"AL142005","MARIA",2005-09-09,"","TS",55,988,2005,0.66723
"441",44156,"AL142005","MARIA",2005-09-09,"","TS",50,988,2005,0.66723
"442",44157,"AL142005","MARIA",2005-09-10,"","TS",50,988,2005,0.66723
"443",44158,"AL142005","MARIA",2005-09-10,"","TS",50,988,2005,0.66723
"444",44159,"AL142005","MARIA",2005-09-10,"","TS",50,980,2005,0.66723
"445",44160,"AL142005","MARIA",2005-09-10,"","TS",55,975,2005,0.66723
"446",44161,"AL142005","MARIA",2005-09-11,"","TS",60,975,2005,0.66723
"447",44162,"AL142005","MARIA",2005-09-11,"","TS",60,974,2005,0.66723
"448",44163,"AL142005","MARIA",2005-09-11,"","TS",65,971,2005,0.66723
"449",44164,"AL142005","MARIA",2005-09-11,"","TS",65,968,2005,0.66723
"450",44165,"AL142005","MARIA",2005-09-12,"","TS",65,962,2005,0.66723
"451",44166,"AL142005","MARIA",2005-09-12,"","TS",65,967,2005,0.66723
"452",44167,"AL142005","MARIA",2005-09-12,"","TS",65,970,2005,0.66723
"453",44168,"AL142005","MARIA",2005-09-12,"","TS",60,972,2005,0.66723
"454",44169,"AL142005","MARIA",2005-09-13,"","TS",55,974,2005,0.66723
"455",44170,"AL142005","MARIA",2005-09-13,"","TS",50,976,2005,0.66723
"456",44171,"AL142005","MARIA",2005-09-13,"","TS",45,980,2005,0.66723
"457",44172,"AL142005","MARIA",2005-09-13,"","TS",45,983,2005,0.66723
"458",44173,"AL142005","MARIA",2005-09-14,"","TS",45,984,2005,0.66723
"459",44174,"AL152005","NATE",2005-09-05,"","TS",30,1008,2005,0.66723
"460",44175,"AL152005","NATE",2005-09-06,"","TS",35,1005,2005,0.66723
"461",44176,"AL152005","NATE",2005-09-06,"","TS",40,1002,2005,0.66723
"462",44177,"AL152005","NATE",2005-09-06,"","TS",50,1000,2005,0.66723
"463",44178,"AL152005","NATE",2005-09-06,"","TS",50,997,2005,0.66723
"464",44179,"AL152005","NATE",2005-09-07,"","TS",55,994,2005,0.66723
"465",44180,"AL152005","NATE",2005-09-07,"","TS",60,990,2005,0.66723
"466",44181,"AL152005","NATE",2005-09-07,"","HU",65,987,2005,0.66723
"467",44182,"AL152005","NATE",2005-09-07,"","HU",70,985,2005,0.66723
"468",44183,"AL152005","NATE",2005-09-08,"","HU",75,984,2005,0.66723
"469",44184,"AL152005","NATE",2005-09-08,"","HU",75,982,2005,0.66723
"470",44185,"AL152005","NATE",2005-09-08,"","HU",75,982,2005,0.66723
"471",44186,"AL152005","NATE",2005-09-08,"","HU",75,982,2005,0.66723
"472",44187,"AL152005","NATE",2005-09-09,"","HU",80,979,2005,0.66723
"473",44188,"AL152005","NATE",2005-09-09,"","HU",70,985,2005,0.66723
"474",44189,"AL152005","NATE",2005-09-09,"","HU",65,986,2005,0.66723
"475",44190,"AL152005","NATE",2005-09-09,"","TS",55,991,2005,0.66723
"476",44191,"AL152005","NATE",2005-09-10,"","TS",55,997,2005,0.66723
"477",44192,"AL152005","NATE",2005-09-10,"","TS",45,997,2005,0.66723
"478",44193,"AL152005","NATE",2005-09-10,"","TS",45,997,2005,0.66723
"479",44194,"AL152005","NATE",2005-09-10,"","TS",45,997,2005,0.66723
"480",44195,"AL152005","NATE",2005-09-11,"","TS",40,999,2005,0.66723
"481",44196,"AL152005","NATE",2005-09-11,"","TS",40,1000,2005,0.66723
"482",44197,"AL152005","NATE",2005-09-11,"","TS",40,1001,2005,0.66723
"483",44198,"AL152005","NATE",2005-09-11,"","TS",40,1001,2005,0.66723
"484",44199,"AL152005","NATE",2005-09-12,"","TS",40,1002,2005,0.66723
"485",44200,"AL152005","NATE",2005-09-12,"","TS",35,1002,2005,0.66723
"486",44201,"AL152005","NATE",2005-09-12,"","TS",35,1003,2005,0.66723
"487",44202,"AL152005","NATE",2005-09-12,"","TS",35,1003,2005,0.66723
"488",44203,"AL162005","OPHELIA",2005-09-06,"","TS",25,1009,2005,0.66723
"489",44204,"AL162005","OPHELIA",2005-09-06,"","TS",25,1010,2005,0.66723
"490",44205,"AL162005","OPHELIA",2005-09-06,"L","TS",25,1010,2005,0.66723
"491",44206,"AL162005","OPHELIA",2005-09-06,"","TS",25,1010,2005,0.66723
"492",44207,"AL162005","OPHELIA",2005-09-07,"","TS",30,1006,2005,0.66723
"493",44208,"AL162005","OPHELIA",2005-09-07,"","TS",35,1003,2005,0.66723
"494",44209,"AL162005","OPHELIA",2005-09-07,"","TS",40,1000,2005,0.66723
"495",44210,"AL162005","OPHELIA",2005-09-07,"","TS",45,997,2005,0.66723
"496",44211,"AL162005","OPHELIA",2005-09-08,"","TS",45,994,2005,0.66723
"497",44212,"AL162005","OPHELIA",2005-09-08,"","TS",50,994,2005,0.66723
"498",44213,"AL162005","OPHELIA",2005-09-08,"","TS",55,988,2005,0.66723
"499",44214,"AL162005","OPHELIA",2005-09-08,"","TS",60,988,2005,0.66723
"500",44215,"AL162005","OPHELIA",2005-09-09,"","HU",65,990,2005,0.66723
"501",44216,"AL162005","OPHELIA",2005-09-09,"","TS",55,990,2005,0.66723
"502",44217,"AL162005","OPHELIA",2005-09-09,"","TS",55,983,2005,0.66723
"503",44218,"AL162005","OPHELIA",2005-09-09,"","HU",65,983,2005,0.66723
"504",44219,"AL162005","OPHELIA",2005-09-10,"","TS",60,983,2005,0.66723
"505",44220,"AL162005","OPHELIA",2005-09-10,"","TS",60,984,2005,0.66723
"506",44221,"AL162005","OPHELIA",2005-09-10,"","HU",65,976,2005,0.66723
"507",44222,"AL162005","OPHELIA",2005-09-10,"","HU",70,977,2005,0.66723
"508",44223,"AL162005","OPHELIA",2005-09-11,"","HU",70,977,2005,0.66723
"509",44224,"AL162005","OPHELIA",2005-09-11,"","HU",75,978,2005,0.66723
"510",44225,"AL162005","OPHELIA",2005-09-11,"","HU",70,978,2005,0.66723
"511",44226,"AL162005","OPHELIA",2005-09-11,"","HU",65,978,2005,0.66723
"512",44227,"AL162005","OPHELIA",2005-09-12,"","TS",60,980,2005,0.66723
"513",44228,"AL162005","OPHELIA",2005-09-12,"","TS",60,985,2005,0.66723
"514",44229,"AL162005","OPHELIA",2005-09-12,"","TS",55,988,2005,0.66723
"515",44230,"AL162005","OPHELIA",2005-09-12,"","TS",60,989,2005,0.66723
"516",44231,"AL162005","OPHELIA",2005-09-13,"","TS",60,989,2005,0.66723
"517",44232,"AL162005","OPHELIA",2005-09-13,"","TS",60,990,2005,0.66723
"518",44233,"AL162005","OPHELIA",2005-09-13,"","TS",60,989,2005,0.66723
"519",44234,"AL162005","OPHELIA",2005-09-13,"","TS",60,988,2005,0.66723
"520",44235,"AL162005","OPHELIA",2005-09-14,"","HU",65,985,2005,0.66723
"521",44236,"AL162005","OPHELIA",2005-09-14,"","HU",70,980,2005,0.66723
"522",44237,"AL162005","OPHELIA",2005-09-14,"","HU",75,980,2005,0.66723
"523",44238,"AL162005","OPHELIA",2005-09-14,"","HU",75,979,2005,0.66723
"524",44239,"AL162005","OPHELIA",2005-09-15,"","HU",75,979,2005,0.66723
"525",44240,"AL162005","OPHELIA",2005-09-15,"","HU",70,982,2005,0.66723
"526",44241,"AL162005","OPHELIA",2005-09-15,"","HU",65,984,2005,0.66723
"527",44242,"AL162005","OPHELIA",2005-09-15,"","HU",65,986,2005,0.66723
"528",44243,"AL162005","OPHELIA",2005-09-16,"","TS",60,987,2005,0.66723
"529",44244,"AL162005","OPHELIA",2005-09-16,"","TS",55,993,2005,0.66723
"530",44245,"AL162005","OPHELIA",2005-09-16,"","TS",50,995,2005,0.66723
"531",44246,"AL162005","OPHELIA",2005-09-16,"","TS",55,993,2005,0.66723
"532",44247,"AL162005","OPHELIA",2005-09-17,"","TS",55,995,2005,0.66723
"533",44248,"AL162005","OPHELIA",2005-09-17,"","TS",50,1000,2005,0.66723
"534",44249,"AL162005","OPHELIA",2005-09-17,"","TS",50,997,2005,0.66723
"535",44250,"AL162005","OPHELIA",2005-09-17,"","TS",50,995,2005,0.66723
"536",44251,"AL162005","OPHELIA",2005-09-18,"","TS",45,996,2005,0.66723
"537",44252,"AL162005","OPHELIA",2005-09-18,"","TS",45,1000,2005,0.66723
"538",44253,"AL162005","OPHELIA",2005-09-18,"","TS",45,1000,2005,0.66723
"539",44254,"AL162005","OPHELIA",2005-09-18,"","TS",45,999,2005,0.66723
"540",44255,"AL162005","OPHELIA",2005-09-19,"","TS",45,1000,2005,0.66723
"541",44256,"AL162005","OPHELIA",2005-09-19,"","TS",45,1001,2005,0.66723
"542",44257,"AL162005","OPHELIA",2005-09-19,"","TS",45,1000,2005,0.66723
"543",44258,"AL162005","OPHELIA",2005-09-19,"","TS",45,999,2005,0.66723
"544",44259,"AL162005","OPHELIA",2005-09-20,"","TS",45,998,2005,0.66723
"545",44260,"AL162005","OPHELIA",2005-09-20,"","TS",40,1000,2005,0.66723
"546",44261,"AL162005","OPHELIA",2005-09-20,"","TS",40,1003,2005,0.66723
"547",44262,"AL162005","OPHELIA",2005-09-20,"","TS",40,1001,2005,0.66723
"548",44263,"AL162005","OPHELIA",2005-09-21,"","TS",40,998,2005,0.66723
"549",44264,"AL162005","OPHELIA",2005-09-21,"","TS",35,998,2005,0.66723
"550",44265,"AL162005","OPHELIA",2005-09-21,"","TS",35,998,2005,0.66723
"551",44266,"AL162005","OPHELIA",2005-09-21,"","TS",35,996,2005,0.66723
"552",44267,"AL162005","OPHELIA",2005-09-22,"","TS",35,993,2005,0.66723
"553",44268,"AL162005","OPHELIA",2005-09-22,"","TS",35,993,2005,0.66723
"554",44269,"AL162005","OPHELIA",2005-09-22,"","TS",35,994,2005,0.66723
"555",44270,"AL162005","OPHELIA",2005-09-22,"","TS",30,995,2005,0.66723
"556",44271,"AL162005","OPHELIA",2005-09-23,"","TS",30,997,2005,0.66723
"557",44272,"AL172005","PHILIPPE",2005-09-17,"","TS",30,1008,2005,0.66723
"558",44273,"AL172005","PHILIPPE",2005-09-17,"","TS",35,1007,2005,0.66723
"559",44274,"AL172005","PHILIPPE",2005-09-18,"","TS",40,1003,2005,0.66723
"560",44275,"AL172005","PHILIPPE",2005-09-18,"","TS",45,1000,2005,0.66723
"561",44276,"AL172005","PHILIPPE",2005-09-18,"","TS",50,996,2005,0.66723
"562",44277,"AL172005","PHILIPPE",2005-09-18,"","TS",55,993,2005,0.66723
"563",44278,"AL172005","PHILIPPE",2005-09-19,"","HU",65,987,2005,0.66723
"564",44279,"AL172005","PHILIPPE",2005-09-19,"","HU",65,987,2005,0.66723
"565",44280,"AL172005","PHILIPPE",2005-09-19,"","HU",65,987,2005,0.66723
"566",44281,"AL172005","PHILIPPE",2005-09-19,"","HU",65,987,2005,0.66723
"567",44282,"AL172005","PHILIPPE",2005-09-20,"","HU",70,985,2005,0.66723
"568",44283,"AL172005","PHILIPPE",2005-09-20,"","HU",65,987,2005,0.66723
"569",44284,"AL172005","PHILIPPE",2005-09-20,"","TS",60,990,2005,0.66723
"570",44285,"AL172005","PHILIPPE",2005-09-20,"","TS",55,992,2005,0.66723
"571",44286,"AL172005","PHILIPPE",2005-09-21,"","TS",55,994,2005,0.66723
"572",44287,"AL172005","PHILIPPE",2005-09-21,"","TS",50,997,2005,0.66723
"573",44288,"AL172005","PHILIPPE",2005-09-21,"","TS",45,1000,2005,0.66723
"574",44289,"AL172005","PHILIPPE",2005-09-21,"","TS",40,1001,2005,0.66723
"575",44290,"AL172005","PHILIPPE",2005-09-22,"","TS",35,1002,2005,0.66723
"576",44291,"AL172005","PHILIPPE",2005-09-22,"","TS",35,1003,2005,0.66723
"577",44292,"AL172005","PHILIPPE",2005-09-22,"","TS",35,1003,2005,0.66723
"578",44293,"AL172005","PHILIPPE",2005-09-22,"","TS",35,1003,2005,0.66723
"579",44294,"AL172005","PHILIPPE",2005-09-23,"","TS",35,1003,2005,0.66723
"580",44295,"AL172005","PHILIPPE",2005-09-23,"","TS",35,1003,2005,0.66723
"581",44296,"AL172005","PHILIPPE",2005-09-23,"","TS",30,1003,2005,0.66723
"582",44297,"AL172005","PHILIPPE",2005-09-23,"","TS",30,1003,2005,0.66723
"583",44298,"AL172005","PHILIPPE",2005-09-24,"","TS",30,1003,2005,0.66723
"584",44299,"AL172005","PHILIPPE",2005-09-24,"","TS",25,1004,2005,0.66723
"585",44300,"AL182005","RITA",2005-09-18,"","TS",25,1009,2005,0.66723
"586",44301,"AL182005","RITA",2005-09-18,"","TS",25,1009,2005,0.66723
"587",44302,"AL182005","RITA",2005-09-18,"","TS",30,1007,2005,0.66723
"588",44303,"AL182005","RITA",2005-09-18,"","TS",35,1005,2005,0.66723
"589",44304,"AL182005","RITA",2005-09-19,"","TS",45,1002,2005,0.66723
"590",44305,"AL182005","RITA",2005-09-19,"","TS",50,999,2005,0.66723
"591",44306,"AL182005","RITA",2005-09-19,"","TS",55,997,2005,0.66723
"592",44307,"AL182005","RITA",2005-09-19,"","TS",60,994,2005,0.66723
"593",44308,"AL182005","RITA",2005-09-20,"","TS",60,992,2005,0.66723
"594",44309,"AL182005","RITA",2005-09-20,"","TS",60,990,2005,0.66723
"595",44310,"AL182005","RITA",2005-09-20,"","HU",70,985,2005,0.66723
"596",44311,"AL182005","RITA",2005-09-20,"","HU",85,975,2005,0.66723
"597",44312,"AL182005","RITA",2005-09-21,"","HU",95,967,2005,0.66723
"598",44313,"AL182005","RITA",2005-09-21,"","HU",110,955,2005,0.66723
"599",44314,"AL182005","RITA",2005-09-21,"","HU",120,941,2005,0.66723
"600",44315,"AL182005","RITA",2005-09-21,"","HU",145,920,2005,0.66723
"601",44316,"AL182005","RITA",2005-09-22,"","HU",150,897,2005,0.66723
"602",44317,"AL182005","RITA",2005-09-22,"I","HU",155,895,2005,0.66723
"603",44318,"AL182005","RITA",2005-09-22,"","HU",155,897,2005,0.66723
"604",44319,"AL182005","RITA",2005-09-22,"","HU",140,908,2005,0.66723
"605",44320,"AL182005","RITA",2005-09-22,"","HU",125,913,2005,0.66723
"606",44321,"AL182005","RITA",2005-09-23,"","HU",120,915,2005,0.66723
"607",44322,"AL182005","RITA",2005-09-23,"","HU",115,924,2005,0.66723
"608",44323,"AL182005","RITA",2005-09-23,"","HU",115,927,2005,0.66723
"609",44324,"AL182005","RITA",2005-09-23,"","HU",110,930,2005,0.66723
"610",44325,"AL182005","RITA",2005-09-24,"","HU",105,931,2005,0.66723
"611",44326,"AL182005","RITA",2005-09-24,"","HU",100,935,2005,0.66723
"612",44327,"AL182005","RITA",2005-09-24,"L","HU",100,937,2005,0.66723
"613",44328,"AL182005","RITA",2005-09-24,"","HU",65,949,2005,0.66723
"614",44329,"AL182005","RITA",2005-09-24,"","TS",45,974,2005,0.66723
"615",44330,"AL182005","RITA",2005-09-25,"","TS",35,982,2005,0.66723
"616",44331,"AL182005","RITA",2005-09-25,"","TS",30,989,2005,0.66723
"617",44332,"AL182005","RITA",2005-09-25,"","TS",25,995,2005,0.66723
"618",44333,"AL182005","RITA",2005-09-25,"","TS",25,1000,2005,0.66723
"619",44334,"AL182005","RITA",2005-09-26,"","TS",20,1003,2005,0.66723
"620",44335,"AL182005","RITA",2005-09-26,"","TS",20,1006,2005,0.66723
"621",44336,"AL192005","NINETEEN",2005-09-30,"","TS",25,1009,2005,0.66723
"622",44337,"AL192005","NINETEEN",2005-09-30,"","TS",30,1007,2005,0.66723
"623",44338,"AL192005","NINETEEN",2005-10-01,"","TS",30,1006,2005,0.553
"624",44339,"AL192005","NINETEEN",2005-10-01,"","TS",30,1008,2005,0.553
"625",44340,"AL192005","NINETEEN",2005-10-01,"","TS",30,1008,2005,0.553
"626",44341,"AL192005","NINETEEN",2005-10-01,"","TS",30,1008,2005,0.553
"627",44342,"AL192005","NINETEEN",2005-10-02,"","TS",30,1008,2005,0.553
"628",44343,"AL192005","NINETEEN",2005-10-02,"","TS",25,1008,2005,0.553
"629",44344,"AL192005","NINETEEN",2005-10-02,"","TS",25,1009,2005,0.553
"630",44345,"AL202005","STAN",2005-10-01,"","TS",25,1007,2005,0.553
"631",44346,"AL202005","STAN",2005-10-01,"","TS",30,1005,2005,0.553
"632",44347,"AL202005","STAN",2005-10-02,"","TS",30,1004,2005,0.553
